DTYYYYMMDD,Open,High,Low,Close,Vol
19900901,1.38414,1.38475,1.38408,1.38463,775.0
19900902,1.38464,1.38483,1.38423,1.38436,574.0
19900903,1.38437,1.38487,1.3843,1.38457,640.0
19900904,1.38458,1.38525,1.38394,1.38495,1627.0
19900905,1.38499,1.38599,1.38395,1.38514,2673.0
19900906,1.38515,1.38716,1.38515,1.38636,2161.0
19900907,1.38634,1.3865,1.38507,1.38596,2157.0
19900908,1.38597,1.38614,1.38523,1.38595,1512.0
19900909,1.38596,1.38639,1.38554,1.38605,1844.0
19900910,1.38605,1.38636,1.38504,1.38514,1944.0
19900911,1.38515,1.38558,1.38375,1.38426,3116.0
19900912,1.38426,1.38675,1.38317,1.38472,3586.0
19900913,1.38469,1.38478,1.3836,1.38369,2601.0
19900914,1.3837,1.38403,1.38266,1.38318,1869.0
19900915,1.38317,1.38374,1.38302,1.38374,1146.0
19900916,1.38373,1.38425,1.38341,1.3839,852.0
19900917,1.38388,1.38404,1.38332,1.38337,664.0
19900918,1.38337,1.38386,1.38337,1.38357,544.0
19900919,1.38349,1.38349,1.38247,1.38324,328.0
19900920,1.38324,1.38376,1.383,1.38362,263.0
19900921,1.38362,1.38369,1.38342,1.38344,455.0
19900922,1.38346,1.38356,1.38184,1.38225,662.0
19900923,1.38224,1.38284,1.3819,1.38276,1554.0
19900924,1.38277,1.38318,1.38257,1.38316,852.0
19900925,1.38315,1.38326,1.38259,1.38277,561.0
19900926,1.38275,1.38308,1.38264,1.38276,391.0
19900927,1.38277,1.38325,1.38262,1.38265,586.0
19900928,1.38264,1.38288,1.38205,1.38245,2152.0
19900929,1.38246,1.38259,1.38117,1.38158,2829.0
19900930,1.38157,1.3823,1.38062,1.38084,1978.0
19901001,1.38085,1.38148,1.3807,1.38136,1872.0
19901002,1.38135,1.38184,1.38016,1.38164,1581.0
19901003,1.38163,1.383,1.38113,1.38286,1298.0
19901004,1.38287,1.38752,1.38264,1.38592,4530.0
19901005,1.38593,1.38713,1.38483,1.38544,4478.0
19901006,1.38543,1.38679,1.3846,1.38664,3019.0
19901007,1.38663,1.387,1.38588,1.38642,2038.0
19901008,1.38642,1.38786,1.38624,1.38783,1201.0
19901009,1.38783,1.38869,1.3874,1.38759,1698.0
19901010,1.38761,1.38762,1.38634,1.38634,819.0
19901011,1.38633,1.38701,1.38633,1.38698,1337.0
19901012,1.38698,1.38698,1.38628,1.38636,432.0
19901013,1.38633,1.38647,1.38613,1.38632,75.0
19901014,1.38633,1.38676,1.38627,1.38674,374.0
19901015,1.38675,1.38695,1.38652,1.38655,531.0
19901016,1.38654,1.38732,1.38645,1.38702,1209.0
19901017,1.38701,1.38725,1.38636,1.38695,987.0
19901018,1.38697,1.38716,1.38632,1.38688,662.0
19901019,1.38687,1.38735,1.38672,1.38734,634.0
19901020,1.38735,1.38741,1.38671,1.38675,474.0
19901021,1.38675,1.38725,1.38654,1.38688,931.0
19901022,1.38688,1.38719,1.38575,1.38577,1305.0
19901023,1.38576,1.38776,1.38544,1.38768,2043.0
19901024,1.38767,1.38767,1.38603,1.38617,1666.0
19901025,1.38618,1.38654,1.3856,1.38637,1816.0
19901026,1.38638,1.38638,1.38493,1.38498,1813.0
19901027,1.38498,1.38519,1.38414,1.38467,1808.0
19901028,1.38467,1.38547,1.38361,1.3846,3076.0
19901029,1.3846,1.38466,1.38311,1.38373,4025.0
19901030,1.38377,1.38379,1.38221,1.38333,2012.0
19901031,1.38332,1.38344,1.38229,1.38315,1700.0
19901101,1.38315,1.38334,1.38155,1.38156,1241.0
19901102,1.38155,1.38167,1.38105,1.38136,1471.0
19901103,1.38136,1.38138,1.37939,1.37993,1389.0
19901104,1.37992,1.38059,1.37989,1.38047,2761.0
19901105,1.38046,1.38057,1.3802,1.38033,412.0
19901106,1.38034,1.3808,1.38009,1.38075,264.0
19901107,1.38075,1.38113,1.38075,1.38105,238.0
19901108,1.38105,1.38128,1.38088,1.38097,294.0
19901109,1.38097,1.38121,1.38071,1.38094,703.0
19901110,1.38095,1.3812,1.38028,1.38088,868.0
19901111,1.38089,1.38158,1.38089,1.3812,467.0
19901112,1.3812,1.3814,1.38085,1.38127,533.0
19901113,1.38128,1.38146,1.38117,1.38129,346.0
19901114,1.38128,1.38139,1.38084,1.3809,412.0
19901115,1.38089,1.38095,1.37965,1.3803,1091.0
19901116,1.38029,1.38089,1.37975,1.38071,1537.0
19901117,1.38071,1.38077,1.37897,1.37991,1264.0
19901118,1.3799,1.3806,1.37963,1.38026,1297.0
19901119,1.38025,1.38028,1.37908,1.37989,1019.0
19901120,1.37991,1.38222,1.37989,1.38173,1964.0
19901121,1.38175,1.3833,1.38175,1.3829,1767.0
19901122,1.3829,1.38412,1.3829,1.3838,2635.0
19901123,1.38381,1.38535,1.38326,1.38524,2786.0
19901124,1.3852,1.38614,1.38504,1.38554,2076.0
19901125,1.38554,1.387,1.38551,1.38658,1537.0
19901126,1.38658,1.3874,1.38634,1.38738,1829.0
19901127,1.38738,1.38738,1.38634,1.38676,898.0
19901128,1.38677,1.38692,1.38652,1.3869,717.0
19901129,1.3869,1.38691,1.38639,1.3867,389.0
19901130,1.38528,1.38556,1.38415,1.38484,414.0
19901201,1.38486,1.3871,1.38482,1.3865,385.0
19901202,1.38649,1.38678,1.38611,1.38627,481.0
19901203,1.38627,1.38663,1.38557,1.38569,817.0
19901204,1.3857,1.38658,1.38555,1.38624,923.0
19901205,1.38621,1.38661,1.38595,1.38626,674.0
19901206,1.38628,1.38629,1.38504,1.3852,791.0
19901207,1.3852,1.38567,1.3852,1.38551,551.0
19901208,1.3855,1.3855,1.38445,1.38452,651.0
19901209,1.38453,1.38544,1.38374,1.38431,1653.0
19901210,1.38433,1.38614,1.38396,1.38538,1923.0
19901211,1.38539,1.38674,1.38522,1.38596,1925.0
19901212,1.38595,1.38616,1.38474,1.38556,1534.0
19901213,1.38556,1.3864,1.38507,1.38595,1681.0
19901214,1.38596,1.38773,1.38502,1.38646,1735.0
19901215,1.38645,1.38716,1.38596,1.38643,2732.0
19901216,1.38642,1.38715,1.38272,1.3831,3925.0
19901217,1.3831,1.38602,1.38271,1.38578,4612.0
19901218,1.38576,1.38599,1.38439,1.38469,2264.0
19901219,1.38469,1.38519,1.38438,1.38448,1296.0
19901220,1.38448,1.38448,1.38393,1.38431,920.0
19901221,1.3843,1.38431,1.38354,1.38363,789.0
19901222,1.38364,1.38421,1.38358,1.38377,851.0
19901223,1.38377,1.384,1.38346,1.38398,433.0
19901224,1.38395,1.38395,1.38345,1.38388,211.0
19901225,1.38389,1.38438,1.38389,1.38404,222.0
19901226,1.38404,1.38427,1.3838,1.38397,370.0
19901227,1.38396,1.38402,1.38329,1.38342,726.0
19901228,1.38343,1.38357,1.38225,1.3828,1201.0
19901229,1.3828,1.38301,1.38199,1.38229,743.0
19901230,1.38229,1.38239,1.38137,1.38146,852.0
19901231,1.38146,1.38193,1.38138,1.38179,575.0
19910101,1.3818,1.38294,1.3816,1.38229,932.0
19910102,1.3823,1.38271,1.3798,1.37988,2548.0
19910103,1.37989,1.38134,1.37869,1.3799,2691.0
19910104,1.37989,1.38124,1.3797,1.38086,2181.0
19910105,1.38085,1.3811,1.37993,1.38003,1808.0
19910106,1.38003,1.38028,1.37844,1.37921,2601.0
19910107,1.37921,1.37966,1.37852,1.37878,1843.0
19910108,1.37879,1.37944,1.37658,1.37724,3103.0
19910109,1.3773,1.3775,1.37516,1.37553,3540.0
19910110,1.37552,1.37584,1.37343,1.37373,2832.0
19910111,1.37372,1.37472,1.37328,1.3737,2884.0
19910112,1.37369,1.37449,1.37251,1.37258,1520.0
19910113,1.37257,1.37371,1.37257,1.3735,1299.0
19910114,1.3735,1.37401,1.37309,1.37351,1267.0
19910115,1.37352,1.374,1.37328,1.37373,848.0
19910116,1.37372,1.37387,1.37333,1.37367,282.0
19910117,1.37353,1.37353,1.3716,1.37286,152.0
19910118,1.37288,1.37408,1.37288,1.37375,315.0
19910119,1.37376,1.37408,1.37366,1.37392,320.0
19910120,1.37391,1.3742,1.37362,1.37403,723.0
19910121,1.37401,1.37506,1.3738,1.37506,953.0
19910122,1.37506,1.37541,1.37391,1.37533,1234.0
19910123,1.37532,1.37582,1.3752,1.37521,546.0
19910124,1.3752,1.37538,1.37409,1.37416,463.0
19910125,1.37415,1.37451,1.37372,1.37419,702.0
19910126,1.3741,1.37509,1.373,1.37431,1227.0
19910127,1.3743,1.37533,1.37368,1.37407,1528.0
19910128,1.37406,1.37621,1.37373,1.37567,1779.0
19910129,1.37564,1.37589,1.37468,1.37469,1635.0
19910130,1.37469,1.37612,1.37466,1.37518,1242.0
19910131,1.37518,1.37682,1.37469,1.3768,1243.0
19910201,1.37679,1.37681,1.37578,1.37659,1699.0
19910202,1.37659,1.37698,1.37567,1.37698,2139.0
19910203,1.37698,1.37698,1.37472,1.37566,2055.0
19910204,1.37564,1.37578,1.37449,1.37461,2047.0
19910205,1.37461,1.37522,1.3744,1.37479,926.0
19910206,1.37478,1.3755,1.37461,1.37472,924.0
19910207,1.37471,1.37853,1.37464,1.37604,3683.0
19910208,1.3761,1.37632,1.3754,1.37563,1369.0
19910209,1.37562,1.37571,1.37506,1.37555,490.0
19910210,1.37539,1.37539,1.37396,1.3743,442.0
19910211,1.37431,1.37565,1.37406,1.37546,276.0
19910212,1.37547,1.37571,1.3742,1.3742,693.0
19910213,1.37421,1.37489,1.37319,1.37326,1075.0
19910214,1.37327,1.37381,1.37252,1.3726,1028.0
19910215,1.3726,1.373,1.37107,1.37186,965.0
19910216,1.37187,1.37198,1.3712,1.3719,869.0
19910217,1.37191,1.37223,1.37163,1.37202,525.0
19910218,1.37203,1.37212,1.37108,1.37115,1480.0
19910219,1.37115,1.37115,1.36985,1.37085,2439.0
19910220,1.37086,1.37113,1.36897,1.36961,3401.0
19910221,1.36961,1.36961,1.36732,1.36757,3313.0
19910222,1.36758,1.36976,1.36645,1.36914,2864.0
19910223,1.36915,1.36982,1.36843,1.36857,1796.0
19910224,1.3686,1.36912,1.36794,1.36806,1670.0
19910225,1.36805,1.36844,1.36712,1.368,2263.0
19910226,1.36799,1.36934,1.36684,1.36901,3246.0
19910227,1.36901,1.3691,1.36563,1.36601,3232.0
19910228,1.36597,1.36771,1.36519,1.36701,2615.0
19910301,1.36701,1.36722,1.36524,1.36524,1423.0
19910302,1.36523,1.36527,1.3646,1.36462,1290.0
19910303,1.36462,1.36471,1.36365,1.36371,2057.0
19910304,1.36369,1.36442,1.3631,1.36327,1907.0
19910305,1.36327,1.36379,1.36323,1.36325,435.0
19910306,1.36319,1.36334,1.36272,1.36306,175.0
19910307,1.36307,1.36339,1.36305,1.36327,277.0
19910308,1.36328,1.36335,1.36268,1.3629,437.0
19910309,1.36292,1.364,1.36292,1.36395,795.0
19910310,1.36394,1.36399,1.36171,1.36234,1500.0
19910311,1.36237,1.36251,1.362,1.36215,1006.0
19910312,1.36219,1.36305,1.36202,1.3629,879.0
19910313,1.36289,1.36342,1.36288,1.36324,535.0
19910314,1.36323,1.36331,1.36174,1.36314,1320.0
19910315,1.36313,1.36329,1.36134,1.36179,1703.0
19910316,1.36179,1.36262,1.36084,1.36167,3058.0
19910317,1.36168,1.3629,1.36168,1.36213,1796.0
19910318,1.36212,1.36219,1.36096,1.36169,1714.0
19910319,1.3617,1.36216,1.36086,1.36193,1511.0
19910320,1.36194,1.36199,1.36052,1.36108,1586.0
19910321,1.36109,1.36141,1.36042,1.36043,2015.0
19910322,1.36043,1.36351,1.36011,1.36286,3196.0
19910323,1.36287,1.36324,1.3612,1.36126,2440.0
19910324,1.36123,1.36253,1.36108,1.36248,1998.0
19910325,1.36251,1.36332,1.36183,1.36272,1500.0
19910326,1.36271,1.36284,1.36189,1.36204,793.0
19910327,1.36204,1.36231,1.36181,1.36215,721.0
19910328,1.36216,1.3625,1.36178,1.36241,688.0
19910329,1.3624,1.36268,1.36203,1.36205,1132.0
19910330,1.36146,1.36175,1.36096,1.36096,73.0
19910331,1.36097,1.36281,1.3608,1.36209,712.0
19910401,1.36207,1.36261,1.36195,1.36233,473.0
19910402,1.36234,1.36434,1.36233,1.36406,1386.0
19910403,1.36406,1.36537,1.36402,1.3648,1665.0
19910404,1.36479,1.36519,1.36417,1.36427,982.0
19910405,1.36428,1.36511,1.36389,1.36473,845.0
19910406,1.36471,1.3648,1.3642,1.36475,635.0
19910407,1.36474,1.36569,1.3647,1.3653,914.0
19910408,1.36531,1.36609,1.36437,1.3651,1852.0
19910409,1.36511,1.36527,1.36313,1.36484,2602.0
19910410,1.36483,1.36586,1.36435,1.36529,2419.0
19910411,1.36528,1.36686,1.36509,1.36672,1963.0
19910412,1.3667,1.36781,1.36596,1.36759,1634.0
19910413,1.36759,1.36847,1.36699,1.36812,1544.0
19910414,1.36813,1.36986,1.36794,1.3696,1949.0
19910415,1.36959,1.37027,1.36846,1.36964,2734.0
19910416,1.36964,1.37194,1.36888,1.37171,2904.0
19910417,1.37174,1.37205,1.37089,1.3715,2233.0
19910418,1.3715,1.37238,1.37146,1.37208,1004.0
19910419,1.37209,1.37272,1.3719,1.3727,752.0
19910420,1.37269,1.3731,1.37267,1.37285,534.0
19910421,1.37291,1.37305,1.37248,1.37274,816.0
19910422,1.37272,1.37295,1.37217,1.37232,400.0
19910423,1.37196,1.37213,1.37052,1.3719,366.0
19910424,1.37192,1.37257,1.37192,1.37248,160.0
19910425,1.37247,1.37254,1.37215,1.37222,192.0
19910426,1.37222,1.37247,1.3715,1.37153,855.0
19910427,1.37153,1.37189,1.37126,1.37148,704.0
19910428,1.37148,1.37208,1.37097,1.37201,719.0
19910429,1.37202,1.37203,1.37159,1.3716,388.0
19910430,1.37159,1.37251,1.37159,1.37249,414.0
19910501,1.37249,1.3744,1.37239,1.37401,814.0
19910502,1.37401,1.37469,1.37326,1.3734,1895.0
19910503,1.37341,1.37414,1.37128,1.37156,2060.0
19910504,1.37156,1.37156,1.36926,1.37079,2663.0
19910505,1.37078,1.37223,1.37031,1.37099,1789.0
19910506,1.37098,1.37314,1.37093,1.37183,2086.0
19910507,1.37187,1.37248,1.37113,1.37201,1396.0
19910508,1.37201,1.3726,1.37056,1.37112,2267.0
19910509,1.37114,1.37217,1.37078,1.3719,2811.0
19910510,1.37187,1.37466,1.37143,1.37311,2795.0
19910511,1.37318,1.37368,1.37126,1.37138,1611.0
19910512,1.37138,1.37209,1.37108,1.37207,1173.0
19910513,1.37207,1.37291,1.37197,1.37248,791.0
19910514,1.37247,1.37305,1.37236,1.3729,603.0
19910515,1.37294,1.37308,1.37255,1.37305,707.0
19910516,1.37305,1.37308,1.37267,1.37289,379.0
19910517,1.37281,1.3729,1.37228,1.37276,139.0
19910518,1.37276,1.37308,1.37257,1.37268,165.0
19910519,1.37269,1.37277,1.37209,1.37237,200.0
19910520,1.37238,1.37309,1.37168,1.37189,851.0
19910521,1.37188,1.37223,1.37157,1.3719,1029.0
19910522,1.37189,1.37198,1.37134,1.37176,706.0
19910523,1.37175,1.37194,1.3713,1.37175,510.0
19910524,1.37175,1.37203,1.37131,1.37169,478.0
19910525,1.3717,1.37258,1.37162,1.37217,811.0
19910526,1.37216,1.37228,1.37073,1.37074,1488.0
19910527,1.37078,1.37249,1.37058,1.37175,1861.0
19910528,1.37175,1.37421,1.37167,1.37285,2012.0
19910529,1.37285,1.37322,1.37209,1.37257,1652.0
19910530,1.37257,1.37319,1.37126,1.37207,1235.0
19910531,1.37207,1.37229,1.37111,1.37146,1253.0
19910601,1.37147,1.37151,1.36959,1.37027,1934.0
19910602,1.37026,1.3711,1.36988,1.37101,2624.0
19910603,1.37102,1.37355,1.37101,1.37268,2926.0
19910604,1.37268,1.37319,1.37147,1.37208,2365.0
19910605,1.37207,1.37389,1.37199,1.37369,1270.0
19910606,1.3737,1.375,1.37341,1.375,1307.0
19910607,1.37499,1.37659,1.37495,1.37606,1267.0
19910608,1.37607,1.37613,1.37566,1.37592,1244.0
19910609,1.37592,1.37644,1.37585,1.3762,478.0
19910610,1.37613,1.37617,1.37457,1.37544,630.0
19910611,1.37546,1.37639,1.37546,1.3761,556.0
19910612,1.3761,1.37635,1.37598,1.3763,495.0
19910613,1.3763,1.3767,1.37581,1.37597,773.0
19910614,1.37596,1.37598,1.37517,1.37561,789.0
19910615,1.37561,1.37568,1.37508,1.37536,935.0
19910616,1.37537,1.37549,1.37485,1.37511,539.0
19910617,1.3751,1.37582,1.37499,1.37549,370.0
19910618,1.37549,1.37571,1.37527,1.37541,648.0
19910619,1.37541,1.37559,1.37368,1.37409,1237.0
19910620,1.37406,1.37542,1.37368,1.37466,2674.0
19910621,1.37466,1.37477,1.37303,1.37344,1903.0
19910622,1.37346,1.37457,1.37311,1.37457,1901.0
19910623,1.37461,1.37489,1.37367,1.37375,1317.0
19910624,1.37373,1.37489,1.37311,1.37333,1539.0
19910625,1.37332,1.37342,1.37171,1.37179,2908.0
19910626,1.37178,1.37239,1.37088,1.37149,3242.0
19910627,1.37148,1.37356,1.37109,1.37143,3573.0
19910628,1.37143,1.37262,1.37092,1.37109,3117.0
19910629,1.37109,1.37152,1.37015,1.3702,1270.0
19910630,1.37021,1.37065,1.3695,1.36979,1745.0
19910701,1.36979,1.36993,1.36942,1.36943,1354.0
19910702,1.36943,1.3699,1.36885,1.3699,1013.0
19910703,1.36991,1.37001,1.36964,1.36993,327.0
19910704,1.36982,1.36985,1.36936,1.36956,478.0
19910705,1.36954,1.37012,1.36949,1.37012,192.0
19910706,1.37012,1.37019,1.36991,1.36991,338.0
19910707,1.36992,1.36993,1.36787,1.36816,913.0
19910708,1.36815,1.36892,1.36794,1.36862,817.0
19910709,1.36861,1.36969,1.36861,1.36911,688.0
19910710,1.3691,1.3697,1.36895,1.36961,641.0
19910711,1.36961,1.37002,1.3694,1.37002,608.0
19910712,1.37002,1.37009,1.36953,1.36982,667.0
19910713,1.36984,1.37113,1.36961,1.37066,1921.0
19910714,1.37065,1.372,1.37038,1.37152,2272.0
19910715,1.37151,1.37172,1.3693,1.37013,1636.0
19910716,1.37014,1.37082,1.36949,1.37079,1619.0
19910717,1.37079,1.37144,1.36996,1.3705,1479.0
19910718,1.3705,1.37205,1.37022,1.3719,1731.0
19910719,1.37191,1.37285,1.37162,1.37238,2438.0
19910720,1.37238,1.37459,1.3701,1.37402,4705.0
19910721,1.37391,1.378,1.37142,1.37452,6887.0
19910722,1.37453,1.37681,1.37397,1.37666,3212.0
19910723,1.37667,1.37791,1.3762,1.37771,1695.0
19910724,1.37771,1.37781,1.37658,1.37669,1266.0
19910725,1.3767,1.37695,1.37631,1.3767,1042.0
19910726,1.37669,1.37695,1.37611,1.37632,803.0
19910727,1.37631,1.3764,1.37539,1.37561,561.0
19910728,1.37517,1.37517,1.37488,1.37492,53.0
19910729,1.37494,1.37641,1.37493,1.37637,509.0
19910730,1.37637,1.37649,1.37596,1.37616,988.0
19910731,1.37616,1.37644,1.3755,1.3762,1045.0
19910801,1.37619,1.377,1.37573,1.37651,926.0
19910802,1.37652,1.37723,1.3764,1.3768,823.0
19910803,1.37681,1.37745,1.37646,1.37688,723.0
19910804,1.37688,1.37704,1.37647,1.37691,506.0
19910805,1.3769,1.3771,1.37632,1.37647,583.0
19910806,1.37647,1.37741,1.37583,1.3769,1179.0
19910807,1.37689,1.37689,1.37498,1.3766,1781.0
19910808,1.37659,1.37711,1.37559,1.37621,1892.0
19910809,1.37621,1.3763,1.37471,1.37531,1649.0
19910810,1.37531,1.37575,1.37481,1.37523,1426.0
19910811,1.37522,1.37601,1.37478,1.37592,1148.0
19910812,1.37591,1.37669,1.37388,1.374,1855.0
19910813,1.37397,1.37522,1.37327,1.37437,2540.0
19910814,1.37437,1.37631,1.37392,1.37585,2150.0
19910815,1.37586,1.37598,1.37498,1.3757,1189.0
19910816,1.37571,1.37571,1.37527,1.37545,645.0
19910817,1.37542,1.37595,1.37531,1.37557,377.0
19910818,1.37557,1.37666,1.37557,1.37661,844.0
19910819,1.3766,1.3766,1.37579,1.37599,622.0
19910820,1.37598,1.37609,1.37535,1.37553,311.0
19910821,1.37552,1.37582,1.37466,1.37483,316.0
19910822,1.37488,1.3757,1.37488,1.37569,223.0
19910823,1.37569,1.37592,1.37564,1.37578,336.0
19910824,1.37578,1.37649,1.37549,1.37619,1396.0
19910825,1.3762,1.37694,1.37569,1.37661,1268.0
19910826,1.37661,1.37665,1.37612,1.37658,624.0
19910827,1.37653,1.37767,1.37641,1.37755,940.0
19910828,1.37754,1.37812,1.37733,1.37786,971.0
19910829,1.37787,1.37963,1.37786,1.37956,1317.0
19910830,1.37963,1.37999,1.37849,1.37869,1755.0
19910831,1.3787,1.37954,1.37779,1.37831,2446.0
19910901,1.37832,1.37837,1.37684,1.37684,2754.0
19910902,1.37685,1.37777,1.37583,1.37683,2849.0
19910903,1.37681,1.37788,1.37616,1.37682,2982.0
19910904,1.37683,1.37912,1.37658,1.37877,2020.0
19910905,1.37877,1.3788,1.3772,1.37832,2620.0
19910906,1.37833,1.37928,1.37561,1.37798,3865.0
19910907,1.37797,1.38067,1.37597,1.37603,5314.0
19910908,1.376,1.37655,1.37421,1.37471,4536.0
19910909,1.3747,1.37524,1.37437,1.37508,1560.0
19910910,1.37509,1.37558,1.37463,1.37547,1109.0
19910911,1.37546,1.37589,1.37524,1.37574,1448.0
19910912,1.37572,1.37572,1.37465,1.37476,1880.0
19910913,1.37476,1.37532,1.37467,1.37525,431.0
19910914,1.37516,1.37554,1.37483,1.37544,70.0
19910915,1.37545,1.37562,1.37525,1.37532,246.0
19910916,1.37533,1.37575,1.3751,1.37512,417.0
19910917,1.37512,1.37553,1.37348,1.37363,1059.0
19910918,1.37363,1.37403,1.3733,1.37379,1059.0
19910919,1.37379,1.37405,1.37301,1.37354,855.0
19910920,1.37357,1.37385,1.37333,1.37366,485.0
19910921,1.37365,1.37378,1.37341,1.37345,441.0
19910922,1.37346,1.37416,1.37301,1.37411,820.0
19910923,1.37411,1.37579,1.37396,1.37562,2759.0
19910924,1.37565,1.3764,1.3747,1.37554,2645.0
19910925,1.37554,1.37644,1.3748,1.37552,2467.0
19910926,1.37552,1.37569,1.37432,1.37546,2294.0
19910927,1.37547,1.3761,1.37501,1.37583,1973.0
19910928,1.37583,1.37622,1.37519,1.37565,1929.0
19910929,1.37565,1.37898,1.37565,1.37861,3129.0
19910930,1.37866,1.37974,1.37774,1.37883,3113.0
19911001,1.37882,1.37951,1.37734,1.37845,4083.0
19911002,1.37843,1.37934,1.37807,1.37884,3017.0
19911003,1.37884,1.3793,1.37825,1.37831,1579.0
19911004,1.37831,1.37833,1.37774,1.37793,1275.0
19911005,1.37794,1.37804,1.37751,1.37781,1554.0
19911006,1.37783,1.37785,1.3767,1.37685,1589.0
19911007,1.37686,1.37689,1.37662,1.37671,369.0
19911008,1.37673,1.37709,1.37668,1.37668,124.0
19911009,1.37667,1.37725,1.37667,1.37704,245.0
19911010,1.37705,1.37712,1.37691,1.37704,305.0
19911011,1.37703,1.37763,1.37664,1.37739,1599.0
19911012,1.37739,1.37796,1.3771,1.37723,822.0
19911013,1.37723,1.37772,1.37704,1.37732,488.0
19911014,1.37732,1.37744,1.3772,1.37731,437.0
19911015,1.3773,1.37749,1.37702,1.37702,472.0
19911016,1.37703,1.37801,1.37699,1.37792,647.0
19911017,1.37793,1.37843,1.37771,1.37781,1529.0
19911018,1.3778,1.37905,1.37711,1.37883,2932.0
19911019,1.37883,1.37883,1.37781,1.3785,2216.0
19911020,1.37851,1.38006,1.37822,1.37944,2006.0
19911021,1.37943,1.3798,1.37873,1.37923,1403.0
19911022,1.37923,1.37932,1.37853,1.37893,1525.0
19911023,1.37892,1.37933,1.37816,1.37857,2303.0
19911024,1.37856,1.38175,1.37809,1.38159,2830.0
19911025,1.38159,1.38355,1.38027,1.38352,3206.0
19911026,1.38347,1.38351,1.38213,1.38225,2021.0
19911027,1.38225,1.38323,1.38223,1.38314,1302.0
19911028,1.38313,1.38362,1.383,1.38301,943.0
19911029,1.38303,1.38389,1.38279,1.38387,982.0
19911030,1.38387,1.38388,1.38295,1.38358,1200.0
19911031,1.38358,1.38363,1.38321,1.38347,445.0
19911101,1.38342,1.3836,1.38315,1.38324,171.0
19911102,1.38323,1.3837,1.3832,1.38359,194.0
19911103,1.38359,1.38359,1.3833,1.3835,270.0
19911104,1.3835,1.38444,1.38341,1.38433,837.0
19911105,1.38433,1.38445,1.38372,1.38407,1008.0
19911106,1.38408,1.38445,1.38361,1.38364,635.0
19911107,1.38367,1.38374,1.38316,1.38339,628.0
19911108,1.38339,1.38354,1.3831,1.38314,347.0
19911109,1.38315,1.38371,1.38302,1.38358,585.0
19911110,1.38359,1.38373,1.38266,1.38279,1395.0
19911111,1.38279,1.38333,1.3824,1.38247,1661.0
19911112,1.38244,1.38404,1.38237,1.38342,1950.0
19911113,1.38342,1.38406,1.38286,1.38356,2222.0
19911114,1.38361,1.38386,1.3817,1.38178,1559.0
19911115,1.38177,1.38375,1.38175,1.38316,1695.0
19911116,1.38316,1.38663,1.38211,1.3849,5170.0
19911117,1.38491,1.38593,1.3837,1.38514,4321.0
19911118,1.38511,1.38739,1.38447,1.38701,3977.0
19911119,1.387,1.38732,1.38573,1.38603,2244.0
19911120,1.38602,1.3874,1.38591,1.38736,890.0
19911121,1.38735,1.38903,1.38721,1.38894,1147.0
19911122,1.38894,1.38908,1.38777,1.38779,913.0
19911123,1.3878,1.38781,1.38617,1.3862,1075.0
19911124,1.3862,1.38629,1.38558,1.3856,508.0
19911125,1.38557,1.38567,1.3845,1.3846,80.0
19911126,1.38474,1.38665,1.38474,1.38595,353.0
19911127,1.38596,1.38627,1.38561,1.38565,889.0
19911128,1.38566,1.38582,1.38504,1.38545,1523.0
19911129,1.38544,1.38587,1.38512,1.38562,1171.0
19911130,1.38562,1.38573,1.38521,1.38543,1214.0
19911201,1.38542,1.38548,1.38481,1.38509,853.0
19911202,1.38511,1.38515,1.38422,1.38433,499.0
19911203,1.38434,1.38548,1.3841,1.38523,720.0
19911204,1.38523,1.38523,1.38434,1.38442,1202.0
19911205,1.38441,1.38475,1.38354,1.38387,2264.0
19911206,1.38387,1.38455,1.38354,1.38409,1782.0
19911207,1.38411,1.38443,1.38312,1.384,1387.0
19911208,1.38401,1.38443,1.3833,1.38355,1240.0
19911209,1.38353,1.38458,1.38303,1.38449,999.0
19911210,1.3845,1.38459,1.38352,1.38377,965.0
19911211,1.38377,1.38394,1.38292,1.38322,1011.0
19911212,1.38325,1.38332,1.38177,1.38263,1272.0
19911213,1.38262,1.3829,1.38201,1.38264,998.0
19911214,1.38265,1.38347,1.38263,1.38312,537.0
19911215,1.3831,1.38354,1.38272,1.38333,1912.0
19911216,1.38333,1.38347,1.38244,1.38341,800.0
19911217,1.38342,1.38344,1.38255,1.3832,1198.0
19911218,1.3832,1.38337,1.38296,1.38321,1040.0
19911219,1.38314,1.38323,1.38217,1.38284,257.0
19911220,1.38291,1.38359,1.38291,1.38347,131.0
19911221,1.38347,1.38398,1.38347,1.38377,372.0
19911222,1.38376,1.38513,1.38376,1.3847,1248.0
19911223,1.38471,1.38557,1.3846,1.38519,1193.0
19911224,1.38519,1.38524,1.38484,1.38522,755.0
19911225,1.38522,1.38534,1.38443,1.38464,456.0
19911226,1.38465,1.38526,1.38374,1.38375,993.0
19911227,1.38376,1.38381,1.38286,1.38296,1406.0
19911228,1.38296,1.38334,1.382,1.38306,1620.0
19911229,1.38306,1.3849,1.38256,1.38308,2523.0
19911230,1.38308,1.38315,1.38092,1.38167,2711.0
19911231,1.38168,1.38236,1.38103,1.38117,2672.0
19920101,1.38117,1.38184,1.37858,1.37917,3015.0
19920102,1.37917,1.37979,1.37671,1.37739,2638.0
